"filename", "language", "XML", "HTML", "C#", "Markdown", "Python", "Batch", "PowerShell", "Shell Script", "Properties", "CSS", "C++", "JSON", "reStructuredText", "JavaScript", "Visual Basic", "comment", "blank", "total"
"f:\VS 2022\repos\IDE\bin\Debug\Languages\zh-TD\thanks.relang", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Azure.Core.xml", "XML", 8073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8091
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Azure.Identity.xml", "XML", 3305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 3330
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Humanizer.xml", "XML", 6544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6550
"f:\VS 2022\repos\IDE\bin\Debug\Libs\ICSharpCode.AvalonEdit.xml", "XML", 11261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11285
"f:\VS 2022\repos\IDE\bin\Debug\Libs\ICSharpCode.SharpZipLib.xml", "XML", 11254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 11331
"f:\VS 2022\repos\IDE\bin\Debug\Libs\IronPython.Modules.xml", "XML", 4131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 4206
"f:\VS 2022\repos\IDE\bin\Debug\Libs\IronPython.SQLite.xml", "XML", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"f:\VS 2022\repos\IDE\bin\Debug\Libs\IronPython.Wpf.xml", "XML", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54
"f:\VS 2022\repos\IDE\bin\Debug\Libs\IronPython.xml", "XML", 7601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 7927
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Markdig.xml", "XML", 6515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6517
"f:\VS 2022\repos\IDE\bin\Debug\Libs\MessagePack.Annotations.xml", "XML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"f:\VS 2022\repos\IDE\bin\Debug\Libs\MessagePack.xml", "XML", 3357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3358
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Bcl.AsyncInterfaces.xml", "XML", 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 418
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Build.Framework.xml", "XML", 9625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 9658
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.CodeAnalysis.CSharp.Workspaces.xml", "XML", 929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 944
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.CodeAnalysis.CSharp.xml", "XML", 45050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 45467
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.CodeAnalysis.Workspaces.xml", "XML", 28033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 28410
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.CodeAnalysis.xml", "XML", 40634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 40924
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Data.SqlClient.xml", "XML", 21636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2652, 24288
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Data.Tools.Sql.BatchParser.xml", "XML", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Diagnostics.NETCore.Client.xml", "XML", 599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 609
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Diagnostics.Runtime.xml", "XML", 5715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5746
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Dynamic.xml", "XML", 6428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 6583
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.Configuration.Abstractions.xml", "XML", 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 535
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.Configuration.Binder.xml", "XML", 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 624
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.Configuration.xml", "XML", 732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 733
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.DependencyInjection.Abstractions.xml", "XML", 2510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2516
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.DependencyInjection.xml", "XML", 661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 667
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.Logging.Abstractions.xml", "XML", 1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1351
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.Logging.xml", "XML", 672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 673
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.Options.xml", "XML", 2399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2405
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Extensions.Primitives.xml", "XML", 1248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1249
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.IO.Redist.xml", "XML", 1928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1944
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Identity.Client.Extensions.Msal.xml", "XML", 777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 791
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Identity.Client.xml", "XML", 22989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 23086
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.IdentityModel.Abstractions.xml", "XML", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.IdentityModel.JsonWebTokens.xml", "XML", 1411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1414
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.IdentityModel.Logging.xml", "XML", 870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 872
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.IdentityModel.Protocols.OpenIdConnect.xml", "XML", 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1440
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.IdentityModel.Protocols.xml", "XML", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 476
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.IdentityModel.Tokens.xml", "XML", 5644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5648
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.NET.StringTools.xml", "XML", 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 493
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Scripting.Metadata.xml", "XML", 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 374
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Scripting.xml", "XML", 3725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 3841
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.ServiceHub.Client.xml", "XML", 2403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2405
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.ServiceHub.Framework.xml", "XML", 4550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4556
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Assessment.Types.xml", "XML", 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 291
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Assessment.xml", "XML", 4453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4457
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.ConnectionInfo.xml", "XML", 2747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 2831
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Dmf.Common.xml", "XML", 2782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45, 2828
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Dmf.xml", "XML", 5832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444, 6276
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.Assessment.xml", "XML", 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 289
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.Collector.xml", "XML", 1320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84, 1405
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.CollectorEnum.xml", "XML", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.HadrData.xml", "XML", 1425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1426
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.HadrModel.xml", "XML", 3414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3423
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.RegisteredServers.xml", "XML", 1371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 120, 1492
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.Sdk.Sfc.xml", "XML", 10314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 10426
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.SqlScriptPublish.xml", "XML", 523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 526
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.XEvent.xml", "XML", 6695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 124, 6820
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.XEventDbScoped.xml", "XML", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 273
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.XEventDbScopedEnum.xml", "XML", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Management.XEventEnum.xml", "XML", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.PolicyEnum.xml", "XML", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.RegSvrEnum.xml", "XML", 717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 750
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.ServiceBrokerEnum.xml", "XML", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Smo.Notebook.xml", "XML", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 168
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.Smo.xml", "XML", 26947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 109, 27072
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.SmoExtended.xml", "XML", 1724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1728
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.SqlEnum.xml", "XML", 11407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 11657
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.SqlWmiManagement.xml", "XML", 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 248
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.SqlServer.WmiEnum.xml", "XML", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Composition.xml", "XML", 2383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2390
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.CoreUtility.xml", "XML", 2971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 3042
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.GraphModel.xml", "XML", 11206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11226
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Interop.xml", "XML", 1291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 1316
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.RemoteControl.xml", "XML", 436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 438
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.RpcContracts.xml", "XML", 7539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7559
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Shell.Framework.xml", "XML", 12063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12101
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Telemetry.xml", "XML", 17231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 17257
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Text.Data.xml", "XML", 6801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6805
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Text.Logic.xml", "XML", 6140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 6177
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Text.UI.Wpf.xml", "XML", 5443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5447
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Text.UI.xml", "XML", 12745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12757
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Threading.xml", "XML", 8263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8270
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Utilities.Internal.xml", "XML", 1577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1581
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Utilities.xml", "XML", 12540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57, 12598
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.VisualStudio.Validation.xml", "XML", 783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 784
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Web.WebView2.Core.xml", "XML", 7683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 7896
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Web.WebView2.WinForms.xml", "XML", 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 505
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Web.WebView2.Wpf.xml", "XML", 1051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1058
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Microsoft.Win32.Registry.xml", "XML", 938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 1025
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Nerdbank.Streams.xml", "XML", 5165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5166
"f:\VS 2022\repos\IDE\bin\Debug\Libs\Newtonsoft.Json.xml", "XML", 11363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11364
"f:\VS 2022\repos\IDE\bin\Debug\Libs\StreamJsonRpc.xml", "XML", 6365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6368
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Buffers.xml", "XML", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Collections.Immutable.xml", "XML", 6049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 6100
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Composition.AttributedModel.xml", "XML", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Composition.Convention.xml", "XML", 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Composition.Hosting.xml", "XML", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Composition.Runtime.xml", "XML", 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Composition.TypedParts.xml", "XML", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Configuration.ConfigurationManager.xml", "XML", 5163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 5265
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Diagnostics.DiagnosticSource.xml", "XML", 1876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1886
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Drawing.Common.xml", "XML", 624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 628
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.IO.FileSystem.AccessControl.xml", "XML", 560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 590
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.IO.Pipelines.xml", "XML", 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.IdentityModel.Tokens.Jwt.xml", "XML", 1548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1549
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Memory.Data.xml", "XML", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Memory.xml", "XML", 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 355
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Numerics.Vectors.xml", "XML", 2621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2621
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Reflection.Metadata.xml", "XML", 8529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8542
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Runtime.CompilerServices.Unsafe.xml", "XML", 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 291
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Security.AccessControl.xml", "XML", 2185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2185
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Security.Cryptography.ProtectedData.xml", "XML", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Security.Permissions.xml", "XML", 7213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 7413
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Security.Principal.Windows.xml", "XML", 1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 1091
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Text.Encoding.CodePages.xml", "XML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Text.Encodings.Web.xml", "XML", 935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 939
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Text.Json.xml", "XML", 5589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 5785
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Threading.AccessControl.xml", "XML", 852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 919
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Threading.Channels.xml", "XML", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Threading.Tasks.Dataflow.xml", "XML", 1655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 1774
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.Threading.Tasks.Extensions.xml", "XML", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 166
"f:\VS 2022\repos\IDE\bin\Debug\Libs\System.ValueTuple.xml", "XML", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"f:\VS 2022\repos\IDE\bin\Debug\Workpace\Python\1.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"f:\VS 2022\repos\IDE\help.html", "HTML", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 60
"f:\VS 2022\repos\IDE\lib\__future__.py", "Python", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36, 141
"f:\VS 2022\repos\IDE\lib\__phello__.foo.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"f:\VS 2022\repos\IDE\lib\_bootlocale.py", "Python", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 41
